5,5,positive,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
6,13,objective,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
14,14,negative,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
15,22,objective,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
23,25,negative,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
26,27,objective,@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
0,2,objective,"Oh lordy, a hilarious night of dressing up as Jackie O and Nelson. Godamn it, its only Wednesday"
3,3,positive,"Oh lordy, a hilarious night of dressing up as Jackie O and Nelson. Godamn it, its only Wednesday"
4,17,objective,"Oh lordy, a hilarious night of dressing up as Jackie O and Nelson. Godamn it, its only Wednesday"
0,22,objective,Last day to order your crew necks are tomorrow. Order being out in tomorrow at 2. Find Evan or Cole. 30 bucks. #TakeOver
0,25,objective,"In South Korea, when ur born, ur already a 1 yr old, #Psy was born on 31st Decemeber, so next day he was 2 yr old :D #TrueFact"
26,26,positive,"In South Korea, when ur born, ur already a 1 yr old, #Psy was born on 31st Decemeber, so next day he was 2 yr old :D #TrueFact"
27,27,objective,"In South Korea, when ur born, ur already a 1 yr old, #Psy was born on 31st Decemeber, so next day he was 2 yr old :D #TrueFact"
0,0,objective,@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D
1,2,positive,@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D
3,11,objective,@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D
12,12,positive,@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D
13,22,objective,@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D
0,20,objective,Help White Arrows in their Invisible Children campaign! See em at the Bottle next Friday with Family of the Year... http://t.co/hCajIRf0
0,16,objective,"Assange: I'll Stay in Embassy Until U.S. Backs Off: Julian Assange, founder of WikiLeaks, said Thursday he won't... http://t.co/G6dCMUxw"
17,17,negative,"Assange: I'll Stay in Embassy Until U.S. Backs Off: Julian Assange, founder of WikiLeaks, said Thursday he won't... http://t.co/G6dCMUxw"
18,18,objective,"Assange: I'll Stay in Embassy Until U.S. Backs Off: Julian Assange, founder of WikiLeaks, said Thursday he won't... http://t.co/G6dCMUxw"
0,13,objective,@BPurcell777 I got do when I'm in yearbook room so send it like tomorrow.
0,19,objective,Effort pa friends!!! Sarah G. Day is down to the 3rd spot nalg. Huwar patibag! :) @POPSTERS_FSG @popsters25 @SARAHGupdates @sarahgfans
0,15,objective,"#cmst393 here's an article about Anonymous, which is choosing now to distance itself from WikiLeaks http://t.co/xqAJpJTA"
0,1,negative,"Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds"
2,13,objective,"Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds"
14,14,negative,"Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds"
15,24,objective,"Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds"
25,27,negative,"Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds"
0,14,objective,Procter isn't even here yet for my SAT room and everyone else is about to start...how awesome is that?
15,18,negative,Procter isn't even here yet for my SAT room and everyone else is about to start...how awesome is that?
0,0,positive,Good morning Bel Ami fans! Thought we'd start your Sunday off with more gorgeous Bel Ami Fan art! This one... http://t.co/vFfGu9UW
1,20,objective,Good morning Bel Ami fans! Thought we'd start your Sunday off with more gorgeous Bel Ami Fan art! This one... http://t.co/vFfGu9UW
0,3,objective,Watching Act of Valor. Looking forward to #ultimatfighterfridays next friday (: really think @ColtonSmithMMA has the contract in the bag
4,7,positive,Watching Act of Valor. Looking forward to #ultimatfighterfridays next friday (: really think @ColtonSmithMMA has the contract in the bag
8,10,objective,Watching Act of Valor. Looking forward to #ultimatfighterfridays next friday (: really think @ColtonSmithMMA has the contract in the bag
11,19,positive,Watching Act of Valor. Looking forward to #ultimatfighterfridays next friday (: really think @ColtonSmithMMA has the contract in the bag
0,9,objective,Going to make some food and watch Act of Valor. Spending my Friday night relaxing.
10,10,positive,Going to make some food and watch Act of Valor. Spending my Friday night relaxing.
11,13,objective,Going to make some food and watch Act of Valor. Spending my Friday night relaxing.
14,14,positive,Going to make some food and watch Act of Valor. Spending my Friday night relaxing.
0,24,objective,"Done work for the week, seeing Rush tomorrow in buffalo, then playing with Plan B at Brydens in Milton sat for the Halloween bash. Wooo!"
0,23,objective,"App status changed to ""In Review"" on a  Sunday? Do they always work 7 days or is it pre-holiday crunch time in Cupertino?"
0,9,objective,@Serious_Sound yeah that's wha I'm doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just
10,10,positive,@Serious_Sound yeah that's wha I'm doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just
11,12,objective,@Serious_Sound yeah that's wha I'm doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just
13,13,positive,@Serious_Sound yeah that's wha I'm doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just
14,22,objective,@Serious_Sound yeah that's wha I'm doing tomorrow. Your topic seems interesting as fuck. Lol my shit is on Malcolm X. But ima just
0,20,objective,"@andygoldstein05 Champion of the Earth""  Frank Warren already looking into the unification possibilities, may put her in with Chisora first!"
0,0,objective,Chelsea need to beat Ajax to keep up there battle with Ajax for 2nd place #NextGenSeries
1,1,neutral,Chelsea need to beat Ajax to keep up there battle with Ajax for 2nd place #NextGenSeries
2,15,objective,Chelsea need to beat Ajax to keep up there battle with Ajax for 2nd place #NextGenSeries
0,19,objective,CT Fashion Week Presents the 1st Annual Riviera Expo   195 Front Street (Quinnipiac Riviera) New Haven CT.... http://t.co/xwPVRIMO
0,25,objective,This week is Social Media Week and tomorrow the LGA are hosting a Tweeterthon which I will be taking part in. Follow me at work #ourday
0,17,objective,"Edmonton's James Murdoch and Jay Sparrow take their new collaboration to Toronto's Rivoli tonight, Dakota Tavern Sat http://t.co/KvmoXYQx"
0,19,objective,Rella wake up to shank one day thn pczeey the nxt day so who dat 3rd baby pappy lol #SheDontKnow
0,4,objective,I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season.
5,7,negative,I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season.
8,24,objective,I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season.
0,2,objective,"Ghost Rider 2 sucks compared to the 1st, my mom Ash are looking at it and I told them the same haha."
3,3,negative,"Ghost Rider 2 sucks compared to the 1st, my mom Ash are looking at it and I told them the same haha."
4,20,objective,"Ghost Rider 2 sucks compared to the 1st, my mom Ash are looking at it and I told them the same haha."
21,21,positive,"Ghost Rider 2 sucks compared to the 1st, my mom Ash are looking at it and I told them the same haha."
0,6,objective,"Siapin nih..Like A G6,That What Makes You Beautiful,Just Dance,Boom Boom Pow! Ready for the day after tomorrow"
7,7,positive,"Siapin nih..Like A G6,That What Makes You Beautiful,Just Dance,Boom Boom Pow! Ready for the day after tomorrow"
8,16,objective,"Siapin nih..Like A G6,That What Makes You Beautiful,Just Dance,Boom Boom Pow! Ready for the day after tomorrow"
0,16,objective,SPB is bringing @joshwolfcomedy one week from today! See you next Tuesday at 7 in Constitution Hall!
0,1,objective,Does everyone not realize the Voice is rigged. Ie cassadee pope sang in the signed band Hey Monday. Or Dia was half of Meg &amp; Dia.
2,3,negative,Does everyone not realize the Voice is rigged. Ie cassadee pope sang in the signed band Hey Monday. Or Dia was half of Meg &amp; Dia.
4,25,objective,Does everyone not realize the Voice is rigged. Ie cassadee pope sang in the signed band Hey Monday. Or Dia was half of Meg &amp; Dia.
0,4,objective,"Right then..diet starts Monday, probably not the wisest choice with christmas coming up..but im gonna smash it!!"
5,8,negative,"Right then..diet starts Monday, probably not the wisest choice with christmas coming up..but im gonna smash it!!"
9,13,objective,"Right then..diet starts Monday, probably not the wisest choice with christmas coming up..but im gonna smash it!!"
14,16,positive,"Right then..diet starts Monday, probably not the wisest choice with christmas coming up..but im gonna smash it!!"
0,23,objective,Like if Malcolm X somehow changed your life... jump head 1st into the deep end of a pool with no water if you... http://t.co/Cm1VfgFJ
0,23,objective,"@alfredoflores follow @amandawanxo and meet her on NOVEMBER 26. she deserves to meet you,crew &amp; justin. She'll be at the bell center at 4!"
0,12,objective,Playing Jacinto on Gears3 on Guardian fer the 1st time nd its raining wth..
13,13,negative,Playing Jacinto on Gears3 on Guardian fer the 1st time nd its raining wth..
0,26,objective,"Morgan State calls timeout. Its DSU 28, Morgan State 20 with 7:09left in the 4th quarter. Morgan State is going for 4th down at the dsu 22"
0,8,objective,Imaaa be gone til Sunday the 19th ! :)
0,2,objective,This is a most excellent Wed! The 2 boxes of Porto's goodies that just showed up at studio re-enforcing this! #redvelvetcupcakebreakfast
3,4,positive,This is a most excellent Wed! The 2 boxes of Porto's goodies that just showed up at studio re-enforcing this! #redvelvetcupcakebreakfast
5,20,objective,This is a most excellent Wed! The 2 boxes of Porto's goodies that just showed up at studio re-enforcing this! #redvelvetcupcakebreakfast
0,18,objective,For all of you that havent already heard theres a car bash for DECA tomorrow. Bring a dollar and support WKHS and DECA #BeatLexington
19,19,positive,For all of you that havent already heard theres a car bash for DECA tomorrow. Bring a dollar and support WKHS and DECA #BeatLexington
20,23,objective,For all of you that havent already heard theres a car bash for DECA tomorrow. Bring a dollar and support WKHS and DECA #BeatLexington
0,23,objective,"On the show now, TSU HC Rod Reed, his Tigers take on Murray State on Saturday.  TSU is 8-1 (4-1 in the ovc)"
0,19,objective,"with Amar'e out, thinking the Knicks may start either JR Smith or Chris Copeland. if it's the latter they start, hopefully he's productive"
20,22,positive,"with Amar'e out, thinking the Knicks may start either JR Smith or Chris Copeland. if it's the latter they start, hopefully he's productive"
0,3,objective,@_RonDonGQ damn brah it was good too! We play the Knicks tomorrow
4,5,positive,@_RonDonGQ damn brah it was good too! We play the Knicks tomorrow
6,11,objective,@_RonDonGQ damn brah it was good too! We play the Knicks tomorrow
0,14,objective,Jennifer Aniston shows she's Prada her figure at fashion bash - The Sun http://t.co/bTB00fKu http://t.co/Ix816GlP
0,2,objective,Bayer Leverkusen are winning 1-0 at Bayern Munich - the apocalypse starts tomorrow
3,3,positive,Bayer Leverkusen are winning 1-0 at Bayern Munich - the apocalypse starts tomorrow
4,12,objective,Bayer Leverkusen are winning 1-0 at Bayern Munich - the apocalypse starts tomorrow
0,13,objective,@RihannaDaily Rihanna's drummer announced that Rih is going perform on Saturday Night Live!!! #slay
0,19,objective,"Even if you're totally over the whole political process and don't feel like going out on Super Tuesday, remember... http://t.co/QQicyNWU"
0,11,objective,": Hatebreed &amp; Lamb of God, tonight. ASAP Rocky, tonight. CONVERGE, tonight. A lot going on for a Tuesday."
12,15,positive,": Hatebreed &amp; Lamb of God, tonight. ASAP Rocky, tonight. CONVERGE, tonight. A lot going on for a Tuesday."
16,18,objective,": Hatebreed &amp; Lamb of God, tonight. ASAP Rocky, tonight. CONVERGE, tonight. A lot going on for a Tuesday."
0,18,objective,We have been informed of Caltrain's 9:10 delay of 15 min. We a 2nd shuttle on route for the delayed train. Call 408-525-4646.
19,19,negative,We have been informed of Caltrain's 9:10 delay of 15 min. We a 2nd shuttle on route for the delayed train. Call 408-525-4646.
20,22,objective,We have been informed of Caltrain's 9:10 delay of 15 min. We a 2nd shuttle on route for the delayed train. Call 408-525-4646.
0,19,objective,The Nuggets kick off their season tonight and we're hosting Nuggets fans THIS Saturday to watch the Miami Heat... http://t.co/MwFf92pA
0,9,objective,Rocking out with Machine Gun Kelly tomorrow night! #TIWIA #wildboy
0,18,objective,"UPA trying to hide corruption with reform, FDI: Jayalalithaa: Chennai, Oct 6: Tearing into the Centre's b... http://t.co/Yfwmhu5a #india"
0,12,objective,"KARMA VS FLOW!!! Join us this Sunday on the Terrace.... we're taking it deep all the way :-) Filthy Rich, Richie... http://t.co/R0L6enk2"
13,17,positive,"KARMA VS FLOW!!! Join us this Sunday on the Terrace.... we're taking it deep all the way :-) Filthy Rich, Richie... http://t.co/R0L6enk2"
18,21,objective,"KARMA VS FLOW!!! Join us this Sunday on the Terrace.... we're taking it deep all the way :-) Filthy Rich, Richie... http://t.co/R0L6enk2"
0,24,objective,For our Feb. issue: What do you splurge on right before Lent? Where in NoVA do you splurge? What have you given up for Lent?
0,11,objective,Vta scores td on 3rd drive Ledesma pass to Winans ztra point good 10-0 with 8 min left in 2nd qtr
12,12,positive,Vta scores td on 3rd drive Ledesma pass to Winans ztra point good 10-0 with 8 min left in 2nd qtr
13,20,objective,Vta scores td on 3rd drive Ledesma pass to Winans ztra point good 10-0 with 8 min left in 2nd qtr
0,17,objective,See preservation as it happens! Learn about the Kansas Question at Constitution Hall in Topeka on Friday. http://t.co/seMSMj88
0,0,objective,I want to see White Arrows at North Star Bar Sat + @Radio1045 Studio Session on Wed
1,1,positive,I want to see White Arrows at North Star Bar Sat + @Radio1045 Studio Session on Wed
2,16,objective,I want to see White Arrows at North Star Bar Sat + @Radio1045 Studio Session on Wed
0,19,objective,@om_nom_nomigon pondering what todo with this 512mb Raspberry Pi sat on my desk! got the other two doing radio tasks!
0,1,negative,How can you hate on YOLO....please tell me how living your 2nd time is
2,2,objective,How can you hate on YOLO....please tell me how living your 2nd time is
3,3,negative,How can you hate on YOLO....please tell me how living your 2nd time is
4,13,objective,How can you hate on YOLO....please tell me how living your 2nd time is
0,19,objective,Gift ideas for my 60th coming in October - 40 Ridiculously Expensive Gadgets for the Filthy Rich http://t.co/FJ0YcBXl via @mashable
0,22,objective,Rare Duplex for sale in Cupertino with Monta Vista High! Gorgeous Granite Slab Kitchen! Rent 1 &amp; Live in 1! Open Sat. http://t.co/2JU1CcXE
0,19,objective,We've come all the way from canadia... on Caltrain to #stanford! #quatchi #s  @ 22nd Street Caltrain Station http://t.co/JV9VOUEt
0,14,objective,"Klitschko vs. Wach, 10th of nov in Germany, note it down in your TV schedules!"
0,21,objective,"@finefoodgirl SBS popped it into an earlier time slot, across 3 weeks- so I missed the 1st one- (maddening!) but watched online- was v good."
22,24,positive,"@finefoodgirl SBS popped it into an earlier time slot, across 3 weeks- so I missed the 1st one- (maddening!) but watched online- was v good."
0,16,objective,@cthreeo3 I have lots of spare jars. Marmalade is the one 'jam' G&I have not yet made. So glad u found Ash Wed easy & uplifting.
17,18,positive,@cthreeo3 I have lots of spare jars. Marmalade is the one 'jam' G&I have not yet made. So glad u found Ash Wed easy & uplifting.
19,25,objective,@cthreeo3 I have lots of spare jars. Marmalade is the one 'jam' G&I have not yet made. So glad u found Ash Wed easy & uplifting.
0,24,objective,The India Rich List edition will be available in Mumbai from today.Other cities can get it tomorrow onward. It remains on stands till Dec 31
0,19,objective,NodaRioty happening tomorrow night at Neighborhood Theatre. Put it on your social agenda to come out support your local artist!!!
0,8,objective,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
9,9,positive,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
10,11,objective,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
12,12,positive,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
13,14,objective,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
15,15,positive,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
16,20,objective,@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
0,1,positive,Wanna WINWIN some tickets to the Vice x CPH:DOX - DK x DR party this Saturday with James Murphy and 2ManyDj's on... http://t.co/9HhkqNfI
2,22,objective,Wanna WINWIN some tickets to the Vice x CPH:DOX - DK x DR party this Saturday with James Murphy and 2ManyDj's on... http://t.co/9HhkqNfI
0,19,objective,Friday - Dracula time again at the Leicester Square Theatre at 7.00pm. Not doink anysing? Come and join Van Helsing! Yes! It is I!
20,20,positive,Friday - Dracula time again at the Leicester Square Theatre at 7.00pm. Not doink anysing? Come and join Van Helsing! Yes! It is I!
21,23,objective,Friday - Dracula time again at the Leicester Square Theatre at 7.00pm. Not doink anysing? Come and join Van Helsing! Yes! It is I!
0,25,objective,"Daily Zap OKC vs SAN June 2nd 2012:   Daily Zap OKC vs SAN June 2nd 2012  Check tonight's e... http://t.co/0o317Q3H Wait 5s,pressSKIP AD"
0,13,objective,4ths are in striking distance of promotion &amp; the title. Sunday is Presidents Day. Be great to get as many of us together. 2pm legends v club
14,15,positive,4ths are in striking distance of promotion &amp; the title. Sunday is Presidents Day. Be great to get as many of us together. 2pm legends v club
16,26,objective,4ths are in striking distance of promotion &amp; the title. Sunday is Presidents Day. Be great to get as many of us together. 2pm legends v club
0,17,objective,@Pikeyessex just in case you haven't had enough we have plenty of Birthday Cake ready for you tomorrow!
0,4,objective,Wow. Tiger fires a 63 but not good enough.  Nick Watney shoots a 59 if he birdies the 18th?!? #sick
5,8,negative,Wow. Tiger fires a 63 but not good enough.  Nick Watney shoots a 59 if he birdies the 18th?!? #sick
9,19,objective,Wow. Tiger fires a 63 but not good enough.  Nick Watney shoots a 59 if he birdies the 18th?!? #sick
20,20,negative,Wow. Tiger fires a 63 but not good enough.  Nick Watney shoots a 59 if he birdies the 18th?!? #sick
0,18,objective,"Brook Lopez gets a short shot +1, #brooklynnets lead 71-56 w/ 4:20 to play in the 3rd quarter. #hellobrooklyn"
0,8,objective,Basically the whole point of Mardi Gras is to sin as much as you can before ash Wednesday @Brendoe_Gallaga
9,14,negative,Basically the whole point of Mardi Gras is to sin as much as you can before ash Wednesday @Brendoe_Gallaga
15,18,objective,Basically the whole point of Mardi Gras is to sin as much as you can before ash Wednesday @Brendoe_Gallaga
0,10,objective,Guys ... April 27 ... @taylorswift13 is coming to Lexington. #going
0,0,positive,Funny you should ask @BlueNunUK We will be @ the Leicester Square Theatre on October 10th at 9pm performing our Edinburgh show4a final time!
1,23,objective,Funny you should ask @BlueNunUK We will be @ the Leicester Square Theatre on October 10th at 9pm performing our Edinburgh show4a final time!
0,10,objective,Girls Gone Wild --&gt;&gt; Club Roar going be a Zoo friday
0,16,objective,"Presidents Day Tomorrow.  Come on down, there might even be cricket to watch before the festivities."
0,18,objective,#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!..
0,1,objective,"@JoshuaPlethora BR's amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there."
2,2,positive,"@JoshuaPlethora BR's amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there."
3,7,objective,"@JoshuaPlethora BR's amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there."
8,8,positive,"@JoshuaPlethora BR's amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there."
9,24,objective,"@JoshuaPlethora BR's amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there."
0,2,objective,I find it funny that this is the 5th year in a row that Brad Paisley and Carrie Underwood have hosted the CMAs
3,3,positive,I find it funny that this is the 5th year in a row that Brad Paisley and Carrie Underwood have hosted the CMAs
4,22,objective,I find it funny that this is the 5th year in a row that Brad Paisley and Carrie Underwood have hosted the CMAs
0,16,objective,"@DJTayo I think they did in 10/11 when TV5 was out. Certainly played at home v Barcelona, hard to believe it's the same pair as on Tuesday!"
17,19,positive,"@DJTayo I think they did in 10/11 when TV5 was out. Certainly played at home v Barcelona, hard to believe it's the same pair as on Tuesday!"
20,26,objective,"@DJTayo I think they did in 10/11 when TV5 was out. Certainly played at home v Barcelona, hard to believe it's the same pair as on Tuesday!"
0,16,objective,Hold up!! I can't make plans for tomorrow.. tomorrow it's game time.. 3:30pm &gt;.&gt; Knicks vs Heat..
0,21,objective,"Jennifer Aniston &amp; Drew Barrymore: Fill In The Blank!: At the 2012 LACMA Art + Film Gala on Saturday, Jennifer A... http://t.co/AOrpcHZQ"
0,12,objective,"Tomorrow I plan on playing BlackOps Zombies, Gears3, and maybe MW3 all day thanks to my 2day LIVE code. Anyone down for some gaming?"
13,14,positive,"Tomorrow I plan on playing BlackOps Zombies, Gears3, and maybe MW3 all day thanks to my 2day LIVE code. Anyone down for some gaming?"
15,23,objective,"Tomorrow I plan on playing BlackOps Zombies, Gears3, and maybe MW3 all day thanks to my 2day LIVE code. Anyone down for some gaming?"
0,18,objective,"@skullhong @jiyoung_MIN oppa,u may b the one who tweets most in Kidols but only in hangul.plz tweet in ENG!"
0,7,objective,(Even the Spirit of Vengeance thinks you two should wed.)
8,8,positive,(Even the Spirit of Vengeance thinks you two should wed.)
9,9,objective,(Even the Spirit of Vengeance thinks you two should wed.)
0,22,objective,If BARACK OBAMA CARED 4 the people of NJ he would lift UNION BAN like George Bush did 3days after KATRINA. #sandy #October failed leadership
23,23,negative,If BARACK OBAMA CARED 4 the people of NJ he would lift UNION BAN like George Bush did 3days after KATRINA. #sandy #October failed leadership
24,24,objective,If BARACK OBAMA CARED 4 the people of NJ he would lift UNION BAN like George Bush did 3days after KATRINA. #sandy #October failed leadership
0,1,objective,Can someone bless with Mr wattecamps hw tomorrow
2,2,positive,Can someone bless with Mr wattecamps hw tomorrow
3,7,objective,Can someone bless with Mr wattecamps hw tomorrow
0,23,objective,"This time tomorrow, @Jas_Stringer and I will be well on our way to Starkville for a sick weekend...the USM game is going to be atrocious."
24,24,negative,"This time tomorrow, @Jas_Stringer and I will be well on our way to Starkville for a sick weekend...the USM game is going to be atrocious."
0,20,objective,"Check it out!! Frobisher Says! is Free for PS Vita October 23rd: Posted by Don Mesa // Director, Product Plannin... http://t.co/ClXm1k28"
0,3,objective,Ghost  rider 2 was good but it was super trippy. 1st one is better.
4,5,positive,Ghost  rider 2 was good but it was super trippy. 1st one is better.
6,7,objective,Ghost  rider 2 was good but it was super trippy. 1st one is better.
8,10,negative,Ghost  rider 2 was good but it was super trippy. 1st one is better.
11,12,objective,Ghost  rider 2 was good but it was super trippy. 1st one is better.
13,14,positive,Ghost  rider 2 was good but it was super trippy. 1st one is better.
0,13,objective,My graduation tomorrow is at Constitution Hall. If U wana go just hit me
0,0,objective,I can't wait to cruise Walgreens tomorrow for all the half-price avatars. #LOVEMEEEEEEEEE
1,2,positive,I can't wait to cruise Walgreens tomorrow for all the half-price avatars. #LOVEMEEEEEEEEE
3,12,objective,I can't wait to cruise Walgreens tomorrow for all the half-price avatars. #LOVEMEEEEEEEEE
0,0,objective,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
1,1,positive,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
2,12,objective,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
13,13,negative,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
14,14,objective,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
15,16,negative,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry
0,6,objective,"Khader Adnan may be released, but the struggle continues. 1,600 Palestinians are on an open ended strike as of today to mark prisoner day."
7,8,negative,"Khader Adnan may be released, but the struggle continues. 1,600 Palestinians are on an open ended strike as of today to mark prisoner day."
9,23,objective,"Khader Adnan may be released, but the struggle continues. 1,600 Palestinians are on an open ended strike as of today to mark prisoner day."
0,20,objective,"#StLucieMets honoring the late Gary Carter this Thurs in game vs Lakeland. Carter's family, HoJo will be in attendance. @Mets #Mets"
0,0,positive,Happy Birthday to the one and only Josh Bradley! MWAHAHAHA! haaamaaazing! May birthday ang character ni David XD  #NanditoAko
1,8,objective,Happy Birthday to the one and only Josh Bradley! MWAHAHAHA! haaamaaazing! May birthday ang character ni David XD  #NanditoAko
9,10,positive,Happy Birthday to the one and only Josh Bradley! MWAHAHAHA! haaamaaazing! May birthday ang character ni David XD  #NanditoAko
11,19,objective,Happy Birthday to the one and only Josh Bradley! MWAHAHAHA! haaamaaazing! May birthday ang character ni David XD  #NanditoAko
0,2,objective,@colin_kazim08 I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one. #CKRComp
3,4,positive,@colin_kazim08 I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one. #CKRComp
5,17,objective,@colin_kazim08 I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one. #CKRComp
18,20,positive,@colin_kazim08 I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one. #CKRComp
21,25,objective,@colin_kazim08 I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one. #CKRComp
0,10,objective,Friday starts with playing Smells Like Teen Spirit - Nirvana #CLT
0,16,objective,#TMZeargasm tomorrow.. #Back2Back. We will play Nirvana. Another 4 acts. Who do you want? Tell us :)
0,4,objective,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
5,6,negative,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
7,13,objective,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
14,14,positive,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
15,22,objective,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
23,23,neutral,"@cascadianow most college kids go get drunk on friday nights, i just read Wikileaks releases &amp; listen to revolution songs.  am i normal?"
0,1,positive,Good day eventing today with a win on Endymion entrechat an a 5th with viscount Oscar! very early start tomorrow for event #2 in Hampshire
2,5,objective,Good day eventing today with a win on Endymion entrechat an a 5th with viscount Oscar! very early start tomorrow for event #2 in Hampshire
6,6,positive,Good day eventing today with a win on Endymion entrechat an a 5th with viscount Oscar! very early start tomorrow for event #2 in Hampshire
7,24,objective,Good day eventing today with a win on Endymion entrechat an a 5th with viscount Oscar! very early start tomorrow for event #2 in Hampshire
0,22,objective,so evelyn is giving me until saturday to tell my parents or else she'll tell them. ugh. i just haaad to tell her..
0,6,objective,@asht0nizzle @susan_leperaxo Tomm and Sunday most likely. Not sure when I'm going back. No power in NJ
